ix_key,V_x,V_y,blockKey,corner_legA_skel,corner_legB_skel,theta_deg,R_authored,R_used,d_A,d_B,vertex_match_dist,vertex_matched,bezier_consumed_span_len,arc_span_present,prevMeta_skip,nextMeta_skip,prevMeta_terminal,nextMeta_terminal,prevMeta_tl,prevMeta_sw,nextMeta_tl,nextMeta_sw,prevMeta_edgeOrd,nextMeta_edgeOrd,cw_plus_tl_sw_A,cw_plus_tl_sw_B,arc_R,cusp_safeMax,cusp_totalMax,cusp_fired,cusp_scale_k,dCorner,ramp_min_fired,pad_area_m2,pad_selfintersects,pad_ring_vertex_count,failure_mode,notes
"-732.30,-434.50",-732.30,-434.50,"-599.5,-503.0",california-avenue-0,caroline-street-1,88.31,,3.274,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.274,2.946,1.905,0,1.000,1.905,0,7.252,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-732.30,-434.50",-732.30,-434.50,"-599.5,-503.0",caroline-street-1,california-avenue-0,91.59,,3.453,1.52,1.52,0.000,1,0.000,1,0,0,sidewalk,sidewalk,0.00,1.52,0.00,1.52,,,1.905,1.905,3.453,3.108,1.905,0,1.000,1.905,0,7.521,0,34,ok,
"-732.30,-434.50",-732.30,-434.50,"-771.5,-545.0",caroline-street-1,california-avenue-0,90.08,,3.368,1.52,1.52,0.001,1,0.877,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-732.30,-434.50",-732.30,-434.50,"-811.5,-399.0",california-avenue-0,caroline-street-1,90.02,,3.365,1.52,1.52,0.001,1,0.880,1,1,0,,sidewalk,,,0.00,1.52,,0,1.906,1.906,3.365,3.028,1.906,0,1.000,1.906,0,7.392,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-750.50,210.60",-750.50,210.60,"-561.0,224.5",officer-david-haynes-memorial-highway-7,officer-david-haynes-memorial-highway-7,11.24,,0.000,0.00,0.00,0.005,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.005 (likely notConvex or R<=0.05)
"-755.40,-327.80",-755.40,-327.80,,california-avenue-0,park-avenue-8,89.61,,0.000,1.52,0.00,8.139,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.139m exceeds TOL=0.5
"-755.40,-327.80",-755.40,-327.80,,park-avenue-2,california-avenue-0,90.50,,0.000,0.00,1.52,8.119,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.119m exceeds TOL=0.5
"-755.40,-327.80",-755.40,-327.80,"-599.5,-503.0",california-avenue-0,park-avenue-2,89.29,,3.325,1.52,4.69,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.325,2.993,1.905,0,1.000,1.905,0,7.331,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-755.40,-327.80",-755.40,-327.80,"-811.5,-399.0",park-avenue-8,california-avenue-0,90.60,,3.398,4.69,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,0,,1.906,1.906,3.398,3.059,1.906,0,1.000,1.906,0,7.444,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-756.70,-320.20",-756.70,-320.20,,california-avenue-0,park-avenue-5,89.38,,0.000,1.52,0.00,8.120,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.120m exceeds TOL=0.5
"-756.70,-320.20",-756.70,-320.20,,park-avenue-9,california-avenue-0,90.45,,0.000,0.00,1.52,8.139,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.139m exceeds TOL=0.5
"-756.70,-320.20",-756.70,-320.20,"-665.5,-256.5",park-avenue-5,california-avenue-0,90.57,,3.395,4.69,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-756.70,-320.20",-756.70,-320.20,"-888.0,-141.5",california-avenue-0,park-avenue-9,89.60,,3.343,1.52,4.69,0.000,1,0.000,1,0,1,sidewalk,,1.00,3.69,,,,,3.009,3.009,3.343,3.009,5.074,1,0.560,3.009,0,9.176,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-772.90,-225.00",-772.90,-225.00,"-592.5,-79.0",saint-vincent-avenue-0,california-avenue-0,90.07,,3.367,1.52,1.52,0.001,1,1.572,1,0,1,sidewalk,lawn,0.00,1.52,0.00,0.00,,,1.905,1.905,3.367,3.030,1.905,0,1.000,1.905,0,7.394,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-772.90,-225.00",-772.90,-225.00,"-665.5,-256.5",california-avenue-0,saint-vincent-avenue-0,89.57,,3.340,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,1,,1.905,1.905,3.340,3.006,1.905,0,1.000,1.905,0,7.353,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-772.90,-225.00",-772.90,-225.00,"-888.0,-141.5",california-avenue-0,saint-vincent-avenue-0,89.13,,3.316,1.52,1.52,0.000,1,2.716,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.316,2.985,1.905,0,1.000,1.905,0,7.317,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-772.90,-225.00",-772.90,-225.00,"-888.0,-141.5",saint-vincent-avenue-0,california-avenue-0,91.24,,3.433,1.52,1.52,0.001,1,1.464,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.433,3.090,1.905,0,1.000,1.905,0,7.491,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-78.00,452.40",-78.00,452.40,,waverly-place-2,geyer-avenue-5,135.19,,0.000,0.00,0.00,10.988,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 10.988m exceeds TOL=0.5
"-78.00,452.40",-78.00,452.40,"-151.0,408.0",geyer-avenue-5,waverly-place-2,79.80,,0.000,1.52,0.00,0.000,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.000 (likely notConvex or R<=0.05)
"-78.00,452.40",-78.00,452.40,"-151.0,408.0",waverly-place-2,geyer-avenue-5,100.22,,4.037,3.84,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,2.31,1.52,,,3.633,3.633,4.037,3.633,4.218,1,0.848,3.633,0,11.707,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-787.60,-747.40",-787.60,-747.40,,south-ewing-avenue-0,lasalle-street-2,90.08,,3.368,1.52,1.52,18.462,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 18.462m exceeds TOL=0.5
"-787.60,-747.40",-787.60,-747.40,,lasalle-street-2,south-ewing-avenue-0,90.78,,3.407,1.52,1.52,5.806,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 5.806m exceeds TOL=0.5
"-789.00,-126.50",-789.00,-126.50,"-888.0,-141.5",eads-avenue-1,california-avenue-0,89.85,,3.357,2.37,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.84,1.52,,,2.748,2.748,3.357,3.021,2.748,0,1.000,2.748,0,8.950,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-789.00,-126.50",-789.00,-126.50,"-888.0,-141.5",california-avenue-0,eads-avenue-1,90.12,,3.370,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.84,1.52,,,,,2.748,2.748,3.370,3.033,2.748,0,1.000,2.748,0,8.980,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-805.60,-25.30",-805.60,-25.30,"-888.0,-141.5",california-avenue-0,henrietta-street-0,89.51,,3.337,1.52,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.337,3.003,1.905,0,1.000,1.905,0,7.349,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-805.60,-25.30",-805.60,-25.30,"-888.0,-141.5",henrietta-street-0,california-avenue-0,90.49,,3.391,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.391,3.052,1.905,0,1.000,1.905,0,7.428,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-812.00,-657.40",-812.00,-657.40,"-734.0,-684.5",south-ewing-avenue-0,hickory-street-3,89.75,,3.350,1.52,1.52,0.000,1,1.449,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.350,3.015,1.905,0,1.000,1.905,0,7.368,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-812.00,-657.40",-812.00,-657.40,"-771.5,-545.0",hickory-street-3,south-ewing-avenue-2,89.76,,3.350,1.52,1.52,0.001,1,1.446,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-812.00,-657.40",-812.00,-657.40,"-821.5,-685.0",hickory-street-3,south-ewing-avenue-0,90.33,,3.382,1.52,1.52,0.000,1,0.000,1,0,0,sidewalk,sidewalk,0.00,1.52,0.00,1.52,,,1.905,1.905,3.382,3.044,1.905,0,1.000,1.905,0,7.415,0,34,ok,
"-812.00,-657.40",-812.00,-657.40,"-860.0,-614.0",south-ewing-avenue-2,hickory-street-3,90.16,,3.372,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-822.00,74.70",-822.00,74.70,"-592.5,-79.0",california-avenue-0,lafayette-avenue-0,89.53,,3.338,1.52,7.77,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.338,3.004,1.905,0,1.000,1.905,0,7.350,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-822.00,74.70",-822.00,74.70,"-735.5,130.0",lafayette-avenue-0,california-avenue-0,89.69,,3.347,5.28,1.52,0.001,1,2.062,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.347,3.012,1.905,0,1.000,1.905,0,7.363,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-822.00,74.70",-822.00,74.70,"-735.5,130.0",california-avenue-0,lafayette-avenue-0,90.60,,3.398,1.52,5.28,0.000,1,3.817,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.398,3.058,1.905,0,1.000,1.905,0,7.442,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-822.00,74.70",-822.00,74.70,"-888.0,-141.5",lafayette-avenue-0,california-avenue-0,90.19,,3.375,7.77,1.52,0.000,1,1.605,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-836.60,-563.50",-836.60,-563.50,"-771.5,-545.0",south-ewing-avenue-2,rutger-street-3,89.71,,3.348,1.52,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,3,,1.905,1.905,3.348,3.013,1.905,0,1.000,1.905,0,7.365,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-836.60,-563.50",-836.60,-563.50,"-771.5,-545.0",rutger-street-3,south-ewing-avenue-2,90.44,,3.388,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,3,1.905,1.905,3.388,3.049,1.905,0,1.000,1.905,0,19.837,1,68,selfint,
"-836.60,-563.50",-836.60,-563.50,"-860.0,-614.0",rutger-street-3,south-ewing-avenue-2,89.52,,3.337,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-836.60,-563.50",-836.60,-563.50,"-896.5,-527.0",south-ewing-avenue-2,rutger-street-3,90.33,,3.382,1.52,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.382,3.044,1.905,0,1.000,1.905,0,7.415,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-852.40,275.40",-852.40,275.40,"-757.0,369.5",california-avenue-1,geyer-avenue-0,89.84,,3.355,1.52,1.52,0.001,1,0.000,1,0,0,sidewalk,sidewalk,0.00,1.52,0.00,1.52,,,1.905,1.905,3.355,3.019,1.905,0,1.000,1.905,0,7.375,0,34,ok,
"-852.40,275.40",-852.40,275.40,"-757.0,369.5",geyer-avenue-0,california-avenue-1,89.92,,3.359,1.52,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.359,3.023,1.905,0,1.000,1.905,0,7.382,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-852.40,275.40",-852.40,275.40,"-762.0,340.0",geyer-avenue-0,california-avenue-1,90.22,,3.376,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-852.40,275.40",-852.40,275.40,"-917.0,365.0",california-avenue-1,geyer-avenue-0,90.01,,3.364,1.52,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.906,1.906,3.364,3.028,1.906,0,1.000,1.906,0,7.391,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-861.60,-469.10",-861.60,-469.10,"-771.5,-545.0",south-ewing-avenue-2,caroline-street-1,90.15,,3.372,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-861.60,-469.10",-861.60,-469.10,"-811.5,-399.0",caroline-street-1,south-ewing-avenue-1,90.12,,3.370,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-861.60,-469.10",-861.60,-469.10,"-896.5,-527.0",caroline-street-1,south-ewing-avenue-2,89.64,,3.344,1.52,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.344,3.010,1.905,0,1.000,1.905,0,7.360,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-861.60,-469.10",-861.60,-469.10,"-936.5,-423.5",south-ewing-avenue-1,caroline-street-1,90.08,,3.368,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.368,3.031,1.905,0,1.000,1.905,0,7.394,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-868.10,372.10",-868.10,372.10,"-762.0,340.0",california-avenue-1,allen-avenue-2,89.77,,3.351,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-868.10,372.10",-868.10,372.10,"-778.0,437.0",allen-avenue-2,california-avenue-1,90.28,,3.379,1.93,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-88.40,566.60",-88.40,566.60,"-193.5,475.5",allen-avenue-0,serbian-drive,78.94,,2.853,1.52,1.63,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-88.40,566.60",-88.40,566.60,"-210.0,582.5",mcnair-avenue,allen-avenue-0,100.26,,4.363,1.65,1.93,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-88.40,566.60",-88.40,566.60,"-3.0,656.0",allen-avenue-0,mcnair-avenue,79.77,,2.886,1.93,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-88.40,566.60",-88.40,566.60,"13.5,548.0",serbian-drive,allen-avenue-0,101.04,,4.102,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-885.10,472.40",-885.10,472.40,,california-avenue-1,russell-boulevard-1,89.47,,0.000,1.52,0.00,7.188,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.188m exceeds TOL=0.5
"-885.10,472.40",-885.10,472.40,,russell-boulevard-1,california-avenue-1,90.50,,0.000,0.00,1.52,7.206,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.206m exceeds TOL=0.5
"-885.10,472.40",-885.10,472.40,"-778.0,437.0",california-avenue-1,russell-boulevard-1,90.86,,3.411,1.52,1.60,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-885.10,472.40",-885.10,472.40,"-917.0,365.0",russell-boulevard-1,california-avenue-1,89.17,,3.320,1.60,1.52,0.000,1,0.000,1,0,0,sidewalk,sidewalk,0.00,1.52,1.37,1.52,,,2.988,1.754,3.320,2.988,3.277,1,0.900,2.988,0,9.427,0,34,ok,
"-886.30,479.50",-886.30,479.50,,california-avenue-1,russell-boulevard-3,89.55,,0.000,1.52,0.00,7.207,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.207m exceeds TOL=0.5
"-886.30,479.50",-886.30,479.50,,russell-boulevard-3,california-avenue-1,90.41,,0.000,0.00,1.52,7.189,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.189m exceeds TOL=0.5
"-886.30,479.50",-886.30,479.50,"-794.5,545.0",russell-boulevard-3,california-avenue-1,90.59,,3.396,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.396,3.056,1.905,0,1.000,1.905,0,7.304,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-886.30,479.50",-886.30,479.50,"-918.0,512.5",california-avenue-1,russell-boulevard-3,89.45,,3.334,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-893.20,-350.40",-893.20,-350.40,,south-ewing-avenue-1,park-avenue-8,88.13,,0.000,1.52,0.00,11.133,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 11.133m exceeds TOL=0.5
"-893.20,-350.40",-893.20,-350.40,,park-avenue-8,south-ewing-avenue-1,92.42,,0.000,0.00,1.52,11.223,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 11.223m exceeds TOL=0.5
"-893.20,-350.40",-893.20,-350.40,"-811.5,-399.0",south-ewing-avenue-1,park-avenue-8,84.81,,3.102,1.52,4.69,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-893.20,-350.40",-893.20,-350.40,"-936.5,-423.5",park-avenue-8,south-ewing-avenue-1,94.64,,3.639,4.69,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.639,3.275,1.905,0,1.000,1.905,0,7.794,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-893.60,-871.80",-893.60,-871.80,,chouteau-avenue-0,montrose-avenue-0,90.06,,3.367,1.99,1.52,166.785,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 166.785m exceeds TOL=0.5
"-893.60,-871.80",-893.60,-871.80,,montrose-avenue-0,chouteau-avenue-0,90.26,,3.378,1.52,1.99,179.433,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 179.433m exceeds TOL=0.5
"-894.80,-342.70",-894.80,-342.70,,south-ewing-avenue-1,park-avenue-9,87.52,,0.000,1.52,0.00,8.299,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.299m exceeds TOL=0.5
"-894.80,-342.70",-894.80,-342.70,,park-avenue-9,south-ewing-avenue-1,92.02,,0.000,0.00,1.52,8.325,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.325m exceeds TOL=0.5
"-901.40,576.70",-901.40,576.70,,ann-avenue-2,california-avenue-1,89.54,,3.338,1.53,1.52,17.031,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 17.031m exceeds TOL=0.5
"-901.40,576.70",-901.40,576.70,,california-avenue-1,ann-avenue-2,90.42,,3.387,1.52,1.52,6.658,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 6.658m exceeds TOL=0.5
"-917.10,-782.70",-917.10,-782.70,,lasalle-street-2,montrose-avenue-0,89.26,,3.324,1.52,1.52,125.600,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 125.600m exceeds TOL=0.5
"-917.10,-782.70",-917.10,-782.70,,lasalle-street-2,montrose-avenue-0,89.60,,3.342,1.52,1.52,143.944,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 143.944m exceeds TOL=0.5
"-917.10,-782.70",-917.10,-782.70,,montrose-avenue-0,lasalle-street-2,90.47,,3.390,1.52,1.52,130.742,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 130.742m exceeds TOL=0.5
"-917.10,-782.70",-917.10,-782.70,,montrose-avenue-0,lasalle-street-2,90.67,,3.401,1.52,1.52,138.880,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 138.880m exceeds TOL=0.5
"-920.60,58.50",-920.60,58.50,"-735.5,130.0",oregon-place,lafayette-avenue-0,89.71,,4.500,2.90,5.28,0.000,1,0.000,1,1,0,,sidewalk,,,1.37,1.52,,,3.277,3.277,4.500,4.050,3.277,0,1.000,3.277,0,15.300,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-920.60,58.50",-920.60,58.50,"-735.5,130.0",lafayette-avenue-0,oregon-place,90.24,,4.500,5.28,2.90,0.001,1,0.000,1,0,1,sidewalk,,1.37,1.52,,,,,3.277,3.277,4.500,4.050,3.277,0,1.000,3.277,0,15.210,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-940.70,-691.50",-940.70,-691.50,,montrose-avenue-1,hickory-street-3,89.54,,3.339,1.52,1.52,101.933,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 101.933m exceeds TOL=0.5
"-940.70,-691.50",-940.70,-691.50,,hickory-street-3,montrose-avenue-0,89.72,,3.348,1.52,1.52,105.576,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 105.576m exceeds TOL=0.5
"-940.70,-691.50",-940.70,-691.50,,montrose-avenue-0,hickory-street-3,90.33,,3.382,1.52,1.52,91.944,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 91.944m exceeds TOL=0.5
"-940.70,-691.50",-940.70,-691.50,,hickory-street-3,montrose-avenue-1,90.41,,3.386,1.52,1.52,88.327,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 88.327m exceeds TOL=0.5
"-954.30,-357.50",-954.30,-357.50,"-888.0,-141.5",park-avenue-9,nebraska-avenue,68.21,,2.497,4.69,1.52,0.000,1,0.000,1,0,0,sidewalk,sidewalk,0.00,1.52,1.00,3.69,,,2.247,0.987,2.497,2.247,5.074,1,0.398,2.247,0,6.387,0,34,ok,
"-954.30,-357.50",-954.30,-357.50,"-997.0,-313.0",nebraska-avenue,park-avenue-10,91.07,,3.424,1.52,2.00,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-955.10,258.70",-955.10,258.70,"-757.0,369.5",geyer-avenue-0,oregon-avenue,87.33,,3.224,1.52,2.90,0.000,1,0.000,1,0,0,sidewalk,sidewalk,1.37,1.52,0.00,1.52,,,1.707,2.901,3.224,2.901,3.277,1,0.870,2.901,0,8.745,0,34,ok,
"-955.10,258.70",-955.10,258.70,"-757.0,369.5",oregon-avenue,geyer-avenue-0,91.46,,3.445,2.90,1.52,0.000,1,0.000,1,0,1,sidewalk,none,0.00,1.52,0.00,0.00,,,1.905,1.905,3.445,3.101,1.905,0,1.000,1.905,0,7.509,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-955.10,258.70",-955.10,258.70,"-757.0,369.5",oregon-avenue,geyer-avenue-0,91.54,,3.450,2.90,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,1.37,1.52,,,3.105,3.105,3.450,3.105,3.277,1,0.941,3.105,0,9.563,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-955.10,258.70",-955.10,258.70,"-917.0,365.0",geyer-avenue-0,oregon-avenue,89.67,,3.346,1.52,2.90,0.001,1,0.000,1,0,1,sidewalk,,1.37,1.52,,,,,3.011,3.011,3.346,3.011,3.277,1,0.908,3.011,0,9.183,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-966.00,-598.60",-966.00,-598.60,,rutger-street-3,montrose-avenue-1,89.22,,3.321,1.52,1.52,59.245,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 59.245m exceeds TOL=0.5
"-966.00,-598.60",-966.00,-598.60,,montrose-avenue-1,rutger-street-3,90.13,,3.371,1.52,1.52,72.482,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 72.482m exceeds TOL=0.5
"-966.00,-598.60",-966.00,-598.60,,rutger-street-3,montrose-avenue-1,90.26,,3.378,1.52,1.52,74.241,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 74.241m exceeds TOL=0.5
"-966.00,-598.60",-966.00,-598.60,,montrose-avenue-1,rutger-street-3,90.39,,3.385,1.52,1.52,60.492,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 60.492m exceeds TOL=0.5
"-970.90,-256.70",-970.90,-256.70,"-1015.5,-212.5",nebraska-avenue,saint-vincent-avenue-1,89.80,,3.353,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-970.90,-256.70",-970.90,-256.70,"-997.0,-313.0",saint-vincent-avenue-1,nebraska-avenue,90.06,,3.367,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-986.70,456.20",-986.70,456.20,,oregon-avenue,russell-boulevard-1,89.42,,3.504,2.90,1.60,22.419,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 22.419m exceeds TOL=0.5
"-986.70,456.20",-986.70,456.20,,oregon-avenue,russell-boulevard-1,89.97,,0.000,2.90,0.00,39.393,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 39.393m exceeds TOL=0.5
"-986.70,456.20",-986.70,456.20,,russell-boulevard-1,oregon-avenue,90.00,,0.000,0.00,2.90,30.453,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 30.453m exceeds TOL=0.5
"-986.70,456.20",-986.70,456.20,,russell-boulevard-1,oregon-avenue,90.62,,3.573,1.60,2.90,29.591,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 29.591m exceeds TOL=0.5
"-987.40,-158.00",-987.40,-158.00,"-1015.5,-212.5",eads-avenue-0,nebraska-avenue,90.56,,3.395,2.37,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
